"","temperature","datetime","datetime_UTC","time"
"316",32.39,"2020-01-30 02:00:00","2020-01-30 05:00:00",18900
"317",32.3,"2020-01-30 03:00:00","2020-01-30 06:00:00",18960
"318",32.2,"2020-01-30 04:00:00","2020-01-30 07:00:00",19020
"319",32.1,"2020-01-30 05:00:00","2020-01-30 08:00:00",19080
"320",32.01,"2020-01-30 06:00:00","2020-01-30 09:00:00",19140
"321",31.91,"2020-01-30 07:00:00","2020-01-30 10:00:00",19200
"322",31.81,"2020-01-30 08:00:00","2020-01-30 11:00:00",19260
"323",31.71,"2020-01-30 09:00:00","2020-01-30 12:00:00",19320
"324",31.63,"2020-01-30 10:00:00","2020-01-30 13:00:00",19380
"325",31.58,"2020-01-30 11:00:00","2020-01-30 14:00:00",19440
"326",31.57,"2020-01-30 12:00:00","2020-01-30 15:00:00",19500
"327",31.63,"2020-01-30 13:00:00","2020-01-30 16:00:00",19560
"328",31.74,"2020-01-30 14:00:00","2020-01-30 17:00:00",19620
"329",31.9,"2020-01-30 15:00:00","2020-01-30 18:00:00",19680
"330",32.1,"2020-01-30 16:00:00","2020-01-30 19:00:00",19740
"331",32.31,"2020-01-30 17:00:00","2020-01-30 20:00:00",19800
"332",32.51,"2020-01-30 18:00:00","2020-01-30 21:00:00",19860
"333",32.68,"2020-01-30 19:00:00","2020-01-30 22:00:00",19920
"334",32.8,"2020-01-30 20:00:00","2020-01-30 23:00:00",19980
"335",32.85,"2020-01-30 21:00:00","2020-01-31 00:00:00",20040
"336",32.86,"2020-01-30 22:00:00","2020-01-31 01:00:00",20100
"337",32.84,"2020-01-30 23:00:00","2020-01-31 02:00:00",20160
"338",32.79,"2020-01-31 00:00:00","2020-01-31 03:00:00",20220
"339",32.71,"2020-01-31 01:00:00","2020-01-31 04:00:00",20280
"340",32.55,"2020-01-31 02:00:00","2020-01-31 05:00:00",20340
"341",32.34,"2020-01-31 03:00:00","2020-01-31 06:00:00",20400
"342",32.12,"2020-01-31 04:00:00","2020-01-31 07:00:00",20460
"343",31.89,"2020-01-31 05:00:00","2020-01-31 08:00:00",20520
"344",31.65,"2020-01-31 06:00:00","2020-01-31 09:00:00",20580
"345",31.38,"2020-01-31 07:00:00","2020-01-31 10:00:00",20640
"346",31.13,"2020-01-31 08:00:00","2020-01-31 11:00:00",20700
"347",30.92,"2020-01-31 09:00:00","2020-01-31 12:00:00",20760
"348",30.74,"2020-01-31 10:00:00","2020-01-31 13:00:00",20820
"349",30.6,"2020-01-31 11:00:00","2020-01-31 14:00:00",20880
"350",30.52,"2020-01-31 12:00:00","2020-01-31 15:00:00",20940
"351",30.49,"2020-01-31 13:00:00","2020-01-31 16:00:00",21000
"352",30.53,"2020-01-31 14:00:00","2020-01-31 17:00:00",21060
"353",30.6,"2020-01-31 15:00:00","2020-01-31 18:00:00",21120
"354",30.72,"2020-01-31 16:00:00","2020-01-31 19:00:00",21180
"355",30.88,"2020-01-31 17:00:00","2020-01-31 20:00:00",21240
"356",31.06,"2020-01-31 18:00:00","2020-01-31 21:00:00",21300
"357",31.23,"2020-01-31 19:00:00","2020-01-31 22:00:00",21360
"358",31.34,"2020-01-31 20:00:00","2020-01-31 23:00:00",21420
"359",31.41,"2020-01-31 21:00:00","2020-02-01 00:00:00",21480
"360",31.43,"2020-01-31 22:00:00","2020-02-01 01:00:00",21540
"361",31.42,"2020-01-31 23:00:00","2020-02-01 02:00:00",21600
"362",31.38,"2020-02-01 00:00:00","2020-02-01 03:00:00",21660
"363",31.33,"2020-02-01 01:00:00","2020-02-01 04:00:00",21720
"364",31.26,"2020-02-01 02:00:00","2020-02-01 05:00:00",21780
"365",31.18,"2020-02-01 03:00:00","2020-02-01 06:00:00",21840
"366",31.09,"2020-02-01 04:00:00","2020-02-01 07:00:00",21900
"367",31,"2020-02-01 05:00:00","2020-02-01 08:00:00",21960
"368",30.9,"2020-02-01 06:00:00","2020-02-01 09:00:00",22020
"369",30.79,"2020-02-01 07:00:00","2020-02-01 10:00:00",22080
"370",30.69,"2020-02-01 08:00:00","2020-02-01 11:00:00",22140
"371",30.6,"2020-02-01 09:00:00","2020-02-01 12:00:00",22200
"372",30.51,"2020-02-01 10:00:00","2020-02-01 13:00:00",22260
"373",30.47,"2020-02-01 11:00:00","2020-02-01 14:00:00",22320
"374",30.5,"2020-02-01 12:00:00","2020-02-01 15:00:00",22380
"375",30.61,"2020-02-01 13:00:00","2020-02-01 16:00:00",22440
"376",30.83,"2020-02-01 14:00:00","2020-02-01 17:00:00",22500
